39.9507,-75.1347
39.9506595968431,-75.1347294652201
39.9506263505877,-75.1347713945226
39.9505838542688,-75.134795378947
39.9505378755104,-75.1348028015162
39.9504990538262,-75.1348356605486
39.9504590057027,-75.1348659328925
39.9504159251106,-75.1348880877673
39.9503709764021,-75.1349026895531
39.9503295826647,-75.1349297339824
39.950283294295,-75.1349323545492
39.950245578423,-75.1349673201306
39.9502077342749,-75.1350020509173
39.9501710425731,-75.1350388101443
39.9501325555103,-75.1350723269646
39.9500955481108,-75.1351085479399
39.9500547478207,-75.13513707411
39.9500089706124,-75.1351463646921
39.9499626943185,-75.1351493235355
39.9499293578014,-75.1351911312542
39.949892630298,-75.1352278299268
39.9498557688753,-75.1352643012042
39.9498099363389,-75.135273119249
39.9497684009732,-75.1352997943653
39.9497253884989,-75.1353221713553
39.9496848173744,-75.1353512439268
39.9496407494394,-75.1353698333821
39.9495971371899,-75.135390156226
39.9495614971793,-75.1354286222865
39.9495151664022,-75.1354291095923
39.9494721355689,-75.1354514268392
39.9494269391497,-75.1354646749009
39.9493806663817,-75.1354677255091
39.9493355686378,-75.1354815295504
39.9492929356852,-75.1355051006435
39.9492466485393,-75.1355077576554
39.9492028512616,-75.1355273971739
39.9491677755173,-75.1355667288762
39.9491231443057,-75.1355828911563
39.9490903568641,-75.1356254250835
39.9490537190043,-75.1356622742742
39.9490122609115,-75.1356891512768
39.9489711960845,-75.1357170288421
39.9489252166765,-75.135724444575
39.9488854679197,-75.1357553751671
39.9488408458891,-75.1357715801296
39.9487947149727,-75.1357771867553
39.9487540008087,-75.1358059193922
39.9487171320354,-75.1358423775321
39.9486707998205,-75.1358424942081
39.9486281042061,-75.1358658728353
39.9485820129551,-75.1358720054966
39.948540964764,-75.1358999242244
39.9485015192758,-75.1359315032532
39.9484551897035,-75.1359321568921
39.9484098558009,-75.1359445865388
39.9483685330513,-75.1359718128818
39.9483228919467,-75.1359821722684
39.9482800053546,-75.1360049530501
39.94823768361,-75.1360294522694
39.9482033951979,-75.1360699384653
39.948160854186,-75.1360937879685
39.9481248506371,-75.1361316774132
39.9480786304128,-75.1361358620927
39.9480323081906,-75.136137118022
39.9479910017417,-75.1361643859464
39.9479446871864,-75.1361660522089
39.9478985965934,-75.1361721932214
39.9478522968142,-75.1361744485797
39.947816252387,-75.1362122721913
39.9477722410802,-75.1362310863073
39.9477267918116,-75.1362427830617
39.9476884962482,-75.1362766669913
39.9476450506934,-75.1362975833543
39.9476104857303,-75.1363376702683
39.947568863816,-75.1363641158563
39.94752600912,-75.1363869975082
39.9474876292272,-75.1364207198906
39.9474413287351,-75.1364229505097
39.9474059514835,-75.1364618226926
39.9473598361072,-75.1364676411632
39.9473175299851,-75.1364921855806
39.9472842522545,-75.136534070696
39.9472415481925,-75.1365574228225
39.9472057812056,-75.136595688113
39.947170025458,-75.1366339711107
39.9471237715372,-75.136637471421
39.9470898400459,-75.1366784614469
39.9470439619786,-75.1366868701511
39.9469991162363,-75.136701996372
39.9469614922253,-75.1367371269902
39.9469162705225,-75.1367502282215
39.9468835055213,-75.1367927899793
39.9468435252789,-75.1368232118768
39.9468020332302,-75.1368499994557
39.946758819319,-75.1368717105083
39.9467176491299,-75.1368993236204
39.9466730243449,-75.1369155153406
39.9466268654517,-75.1369207188508
39.9465806283293,-75.1369245757071
39.9465349524995,-75.1369346732691
39.9464940182525,-75.1369628721955
39.9464477566586,-75.1369661970229
39.9464097767533,-75.1370006748625
39.9463769221634,-75.137043119572
39.9463409959057,-75.1370811316935
39.9462960685011,-75.1370958430401
39.9462598936794,-75.1371334550853
39.9462136019387,-75.1371359739817
39.9461673090216,-75.1371384561246
39.9461246310737,-75.1371618883453
39.9460815911664,-75.1371841750155
39.9460357830916,-75.1371932048525
39.9459961441168,-75.1372243711034
39.9459500021917,-75.1372298227555
39.9459045099514,-75.1372412338224
39.9458592846829,-75.1372543141081
39.9458171156613,-75.1372792530991
39.9457835706164,-75.1373207758067
39.9457505844419,-75.137363047509
39.9457061519194,-75.1373801082206
39.9456663322922,-75.1374108831491
39.9456202593306,-75.1374172435947
39.9455837326831,-75.1374542768649
39.9455474410541,-75.1374916981034
39.9455017469947,-75.1375016553813
39.9454563354292,-75.1375135964993
39.9454108270352,-75.1375248982637
39.9453688983818,-75.1375505120667
39.945334820745,-75.1375912958927
39.9452886448321,-75.1375962380051
39.9452429077303,-75.1376058559113
39.9451979231014,-75.1376202688664
39.9451583646975,-75.1376516070722
